Filename: data/stolas.txt
Focal length: 15.000000 cm
Copyright Paul Hubbard (phubbard@watchotaku.com) 2011
License: http://creativecommons.org/licenses/by/3.0/us/
See http://watchotaku.com/display/swr/Measure+luminosity
Timestamp: 2011-03-10 09:41:08.893129
UTC timestamp: 2011-03-10 17:41:08.893143

Time(seconds)	Lux
960.003151	0.001102
965.003357	0.001095
970.003839	0.001090
975.004292	0.001083
980.004936	0.001076
985.003443	0.001070
990.003759	0.001064
995.004274	0.001058
1000.004736	0.001052
1005.004998	0.001046
1010.005167	0.001040
1015.003337	0.001034
1020.003437	0.001029
1025.003131	0.001022
1030.003072	0.001017
1035.004694	0.001012
1040.004556	0.001006
1045.004559	0.001000
1050.004176	0.000996
1055.004113	0.000990
1060.004152	0.000985
1065.003386	0.000979
1070.003321	0.000974
1075.003274	0.000969
1080.003453	0.000963
1085.003627	0.000959
1090.003690	0.000953
1095.003395	0.000949
1100.002988	0.000944
1105.004578	0.000939
1110.004317	0.000934
1115.004270	0.000930
1120.004112	0.000924
1125.003572	0.000920
1130.003212	0.000915
1135.002788	0.000910
1140.004698	0.000905
1145.004271	0.000901
1150.003866	0.000897
1155.003714	0.000893
1160.003044	0.000888
1165.005075	0.000884
1170.004985	0.000880
1175.004775	0.000875
1180.004502	0.000871
1185.003181	0.000867
1190.003003	0.000863
1195.004920	0.000859
1200.004878	0.000854
1205.002942	0.000851
1210.004879	0.000847
1215.004054	0.000843
1220.003866	0.000838
1225.004046	0.000836
1230.004242	0.000831
1235.004299	0.000827
1240.004246	0.000823
1245.003809	0.000820
1250.003756	0.000815
1255.003698	0.000812
1260.003762	0.000808
1265.003583	0.000804
1270.003528	0.000801
1275.004332	0.000798
1280.004130	0.000794
1285.004086	0.000790
1290.003953	0.000786
1295.003632	0.000783
1300.003216	0.000779
1305.004705	0.000776
1310.004529	0.000773
1315.004473	0.000769
1320.004416	0.000766
1325.004358	0.000762
1330.004161	0.000760
1335.003783	0.000757
1340.003814	0.000752
1345.003774	0.000749
1350.003690	0.000746
1355.003420	0.000743
1360.003311	0.000741
1365.003650	0.000737
1370.003222	0.000734
1375.003284	0.000731
1380.003108	0.000727
1385.004749	0.000725
1390.004812	0.000723
1395.004541	0.000718
1400.004321	0.000716
1405.004285	0.000712
1410.004244	0.000710
1415.004027	0.000707
1420.003993	0.000704
1425.003213	0.000701
1430.004966	0.000699
1435.004307	0.000696
1440.003958	0.000693
1445.003159	0.000689
1450.003335	0.000687
1455.004909	0.000685
1460.003033	0.000682
1465.003119	0.000679
1470.004850	0.000676
1475.004665	0.000674
1480.004718	0.000671
1485.004140	0.000669
1490.004230	0.000666
1495.004818	0.000664
1500.003474	0.000662
1505.004050	0.000658
1510.004106	0.000656
1515.003051	0.000654
1520.003217	0.000650
1525.003241	0.000649
1530.004386	0.000647
1535.003804	0.000644
1540.004977	0.000641
1545.003717	0.000640
1550.003194	0.000637
1555.005059	0.000634
1560.004366	0.000631
1565.004090	0.000629
1570.004487	0.000628
1575.003493	0.000625
1580.002771	0.000623
1585.003077	0.000621
1590.002953	0.000618
1595.004856	0.000616
1600.004544	0.000614
1605.003477	0.000610
1610.004670	0.000609
1615.003886	0.000607
1620.003549	0.000605
1625.004029	0.000602
1630.004085	0.000600
1635.004102	0.000599
1640.005145	0.000597
1645.004701	0.000594
1650.004766	0.000593
1655.003882	0.000590
1660.004571	0.000588
1665.003852	0.000586
1670.004520	0.000585
1675.005002	0.000582
1680.003705	0.000580
1685.004890	0.000578
1690.004411	0.000576
1695.003314	0.000574
1700.003336	0.000572
1705.004380	0.000570
1710.004608	0.000568
1715.003738	0.000566
1720.004853	0.000564
1725.003461	0.000563
1730.004201	0.000561
1735.003573	0.000559
1740.004173	0.000557
1745.004518	0.000555
1750.004830	0.000554
1755.004785	0.000551
1760.003273	0.000550
1765.004132	0.000547
1770.004572	0.000546
1775.003374	0.000544
1780.003589	0.000543
1785.003541	0.000541
1790.003224	0.000540
1795.004009	0.000537
1800.003785	0.000536
