Filename: data/cvz2j.txt
Watch info at: http://watchotaku.com/display/~pfh/Orient+analog-digital
Focal length: 15.000000 cm
Copyright Paul Hubbard (phubbard@watchotaku.com) 2010
License: http://creativecommons.org/licenses/by/3.0/us/
See http://watchotaku.com/display/swr/Measure+luminosity
Timestamp: 2010-09-06 12:25:18.802696
UTC timestamp: 2010-09-06 19:25:18.802710

Time(seconds)	Lux
1620.007268	0.001461
1625.015521	0.001476
1630.008607	0.001640
1635.017731	0.001446
1640.010834	0.001632
1645.020013	0.001629
1650.013069	0.001638
1655.005300	0.001637
1660.014444	0.001630
1665.007477	0.001630
1670.016637	0.001630
1675.009675	0.001632
1680.018888	0.001471
1685.011066	0.001626
1690.020174	0.001456
1695.013183	0.001545
1700.006518	0.001509
1705.015532	0.001557
1710.008679	0.001544
1715.017818	0.001556
1720.009966	0.001549
1725.019084	0.001505
1730.012108	0.001551
1735.021397	0.001540
1740.014544	0.001549
1745.007654	0.001572
1750.016728	0.001539
1755.008952	0.001545
1760.017959	0.001490
1765.011175	0.001514
1770.020240	0.001511
1775.013544	0.001526
1780.006583	0.001528
1785.014738	0.001559
1790.007869	0.001534
1795.017024	0.001512
1800.010230	0.001550
