Filename: data/mm300-long-uv.txt
Watch info at: http://watchotaku.com/display/~pfh/Seiko+SBDX001+%27Marinemaster%27
Copyright Paul Hubbard (phubbard@watchotaku.com) 2010
License: http://creativecommons.org/licenses/by/3.0/us/
See http://watchotaku.com/display/swr/Measure+luminosity
Timestamp: 2010-06-30 19:56:34.967161
UTC timestamp: 2010-07-01 02:56:34.967175

Time(seconds)	Lux
1570.013549	0.000619
1575.004221	0.000617
1580.010904	0.000615
1585.017583	0.000612
1590.007328	0.000610
1595.013971	0.000608
1600.004498	0.000606
1605.011330	0.000603
1610.018043	0.000607
1615.008628	0.000600
1620.015350	0.000598
1625.006032	0.000595
1630.011813	0.000593
1635.018513	0.000591
1640.009221	0.000590
1645.015876	0.000587
1650.005596	0.000585
1655.012297	0.000583
1660.018968	0.000580
1665.009445	0.000580
1670.016332	0.000576
1675.006938	0.000575
1680.012643	0.000573
1685.003357	0.000571
1690.010110	0.000570
1695.016834	0.000567
1700.007485	0.000565
1705.014216	0.000564
1710.004782	0.000562
1715.010597	0.000560
1720.017279	0.000557
1725.007937	0.000556
1730.014668	0.000553
1735.005320	0.000546
1740.012050	0.000545
1745.017633	0.000542
1750.008382	0.000541
1760.005761	0.000537
1760.197731	0.000538
1765.012505	0.000536
1770.019173	0.000534
1775.008889	0.000532
1780.015495	0.000530
1785.006147	0.000530
1790.012782	0.000527
1795.003654	0.000526
1800.010342	0.000524
1805.016949	0.000522
1810.007666	0.000521
1815.013417	0.000518
1820.004601	0.000516
1825.010671	0.000516
1830.017381	0.000514
1835.008175	0.000512
1840.014876	0.000510
1845.004557	0.000509
1850.011251	0.000508
1855.017861	0.000505
1860.008632	0.000504
1865.015235	0.000503
1870.006016	0.000501
1875.012712	0.000499
1880.018383	0.000499
1885.009080	0.000497
1890.015784	0.000495
1895.006472	0.000493
1900.013167	0.000492
1905.003846	0.000490
1910.010548	0.000490
1915.016241	0.000488
1920.006924	0.000487
1925.013619	0.000484
1930.004309	0.000483
1935.011005	0.000482
1940.016657	0.000481
1945.007420	0.000480
1950.014076	0.000477
1955.004765	0.000476
1960.011460	0.000475
1965.017112	0.000473
1970.007838	0.000472
1975.014250	0.000470
1980.005114	0.000469
1985.011919	0.000468
1990.018546	0.000467
1995.009280	0.000467
2000.014950	0.000464
2005.005671	0.000463
2010.012358	0.000461
2015.019002	0.000460
2020.009874	0.000459
2025.016441	0.000457
2030.006010	0.000456
2035.012801	0.000455
2040.003359	0.000453
2045.010138	0.000451
2050.016827	0.000451
2055.007585	0.000450
2060.013247	0.000449
2065.003847	0.000447
2070.010557	0.000446
2075.017326	0.000445
2080.008013	0.000443
2085.014707	0.000442
2090.005428	0.000441
2095.012094	0.000440
2100.017732	0.000439
2105.008369	0.000437
2110.015114	0.000436
2115.005852	0.000435
2120.012539	0.000434
2125.019185	0.000432
2130.008693	0.000431
2135.015594	0.000430
2140.006308	0.000428
2145.013004	0.000428
2150.003686	0.000426
2155.010286	0.000425
2160.017050	0.000424
2165.006736	0.000423
2170.013430	0.000422
2175.004143	0.000421
2180.010659	0.000420
2185.017355	0.000418
2190.008213	0.000418
2195.014791	0.000416
2200.005599	0.000415
2205.012268	0.000414
2210.017910	0.000413
2215.008674	0.000412
2220.015341	0.000411
2225.005934	0.000409
2230.012726	0.000409
2235.019393	0.000408
2240.010098	0.000407
2245.016801	0.000406
2250.006478	0.000405
2255.013182	0.000404
2260.003774	0.000402
2265.010562	0.000401
2270.017264	0.000400
2275.007949	0.000399
2280.014643	0.000398
2285.005120	0.000398
2290.010984	0.000397
2295.017711	0.000395
2300.008396	0.000394
2305.015092	0.000393
2310.005782	0.000393
2315.012445	0.000394
2320.018155	0.000390
2325.008853	0.000390
2330.015536	0.000388
2335.006237	0.000387
2340.012932	0.000387
2345.003620	0.000386
2350.010339	0.000385
2355.015996	0.000384
2360.006571	0.000383
2365.013389	0.000382
2370.003992	0.000381
2375.010612	0.000380
2380.017451	0.000378
2385.006903	0.000378
2390.013829	0.000376
2395.004415	0.000376
2400.011220	0.000375
2405.017907	0.000376
2410.008606	0.000373
2415.015292	0.000373
2420.005869	0.000371
2425.012673	0.000371
2430.018331	0.000370
2435.009052	0.000369
2440.015526	0.000368
2445.006466	0.000367
2450.013127	0.000366
2455.003821	0.000365
2460.009515	0.000364
2465.016212	0.000364
2470.006891	0.000363
2475.013559	0.000363
2480.004124	0.000361
2485.010966	0.000360
2490.017648	0.000359
2495.007364	0.000359
2500.014004	0.000357
2505.004483	0.000357
2510.011423	0.000356
2515.018111	0.000357
2520.008691	0.000354
2525.015360	0.000354
2530.006184	0.000353
2535.011881	0.000352
2540.018515	0.000351
2545.009259	0.000351
2550.015796	0.000350
2555.006483	0.000351
2560.013338	0.000348
2565.002918	0.000347
2570.009717	0.000346
2575.016404	0.000346
2580.007099	0.000345
2585.013757	0.000343
2590.004477	0.000344
2595.023006	0.000343
2600.016785	0.000342
2605.007488	0.000341
2610.014242	0.000340
2615.004828	0.000341
2620.011642	0.000339
2625.018256	0.000338
2630.007987	0.000337
2635.014618	0.000336
2640.005389	0.000336
2645.012084	0.000335
2650.018705	0.000334
2655.009472	0.000333
2660.016104	0.000333
2665.006676	0.000332
2670.013501	0.000331
2675.019166	0.000330
2680.009922	0.000330
2685.016560	0.000330
2690.007308	0.000328
2695.013939	0.000327
2700.004681	0.000326
2705.011239	0.000325
2710.017028	0.000325
2715.007757	0.000324
2720.014402	0.000324
2725.005154	0.000322
2730.011756	0.000322
2735.018472	0.000322
2740.009093	0.000321
2745.014871	0.000320
2750.005624	0.000319
2755.012279	0.000319
2760.018871	0.000319
2765.009615	0.000318
2770.016342	0.000317
2775.006935	0.000316
2780.012733	0.000315
2785.003431	0.000316
2790.010068	0.000314
2795.016830	0.000313
2800.007399	0.000313
2805.014189	0.000312
2810.003698	0.000312
2815.010491	0.000311
2820.017291	0.000310
2825.007797	0.000309
2830.014555	0.000308
2835.005136	0.000308
2840.010915	0.000307
2845.017584	0.000307
2850.008340	0.000306
2855.015131	0.000306
2860.005661	0.000305
2865.012507	0.000304
2870.019172	0.000305
2875.009708	0.000303
2880.015441	0.000303
2890.012953	0.000305
2890.204943	0.000301
2895.003624	0.000301
2900.010341	0.000300
2905.016875	0.000299
2910.007726	0.000299
2915.014356	0.000298
2920.004085	0.000298
2925.010798	0.000297
2930.017485	0.000296
2935.008175	0.000296
2940.014877	0.000295
2945.005535	0.000294
2950.011310	0.000294
2955.017922	0.000294
2960.008613	0.000292
2965.015331	0.000292
2970.005988	0.000291
2975.011705	0.000291
2980.018386	0.000291
2985.009071	0.000290
2990.015786	0.000290
2995.006468	0.000288
3000.013109	0.000289
3005.003835	0.000287
3010.010537	0.000287
3015.016093	0.000287
3020.006967	0.000286
3025.013622	0.000285
3030.004309	0.000285
3035.011007	0.000284
3040.016699	0.000283
3045.007215	0.000283
3050.014082	0.000282
3055.004747	0.000281
3060.011320	0.000282
3065.018131	0.000281
3070.007840	0.000280
3075.014538	0.000279
3080.005108	0.000279
3085.011947	0.000278
3090.018592	0.000278
3095.008215	0.000277
3100.014993	0.000277
3105.005410	0.000276
3110.012384	0.000276
3115.019010	0.000275
3120.009750	0.000275
3125.015366	0.000274
3130.006057	0.000273
3135.012829	0.000273
3140.003513	0.000273
3145.010212	0.000272
3150.016834	0.000271
3155.007591	0.000272
3160.014214	0.000270
3165.003796	0.000270
3170.010628	0.000270
3175.017319	0.000269
3180.008043	0.000269
3185.014630	0.000268
3190.005328	0.000268
3195.011125	0.000266
3200.017813	0.000267
3205.008384	0.000266
3210.015151	0.000266
3215.005857	0.000265
3220.012508	0.000265
3225.018155	0.000264
3230.008970	0.000263
3235.015611	0.000264
3240.006209	0.000262
3245.012984	0.000262
3250.003708	0.000261
3255.010333	0.000261
3260.016106	0.000261
3265.006784	0.000260
3270.013438	0.000260
3275.004159	0.000259
3280.010824	0.000259
3285.017553	0.000258
3290.007238	0.000258
3295.013896	0.000257
3300.004628	0.000257
3305.011361	0.000256
3310.017928	0.000256
3315.007568	0.000255
3320.014386	0.000255
3325.005079	0.000255
3330.011778	0.000255
3335.018456	0.000253
3340.009139	0.000253
3345.015841	0.000253
3350.005348	0.000252
3355.012228	0.000251
3360.018800	0.000252
3365.009612	0.000251
3370.016154	0.000250
3375.006856	0.000250
3380.013698	0.000250
3385.004183	0.000250
3390.010061	0.000249
3395.016748	0.000249
3400.007442	0.000248
3405.014130	0.000248
3410.004708	0.000247
3415.011516	0.000246
3420.018162	0.000246
3425.007897	0.000246
3430.014590	0.000245
3435.005231	0.000245
3440.011922	0.000244
3445.018640	0.000243
3450.009346	0.000244
3455.016033	0.000243
3460.006736	0.000244
3465.013381	0.000242
3470.003137	0.000242
3475.009797	0.000241
3480.016500	0.000241
3485.007176	0.000240
3490.013874	0.000241
3495.004283	0.000239
3500.011257	0.000239
3505.017906	0.000239
3510.007465	0.000238
3515.014319	0.000238
3520.004895	0.000237
3525.011728	0.000237
3530.018374	0.000236
3535.008971	0.000237
3540.015739	0.000236
3545.005473	0.000235
3550.012157	0.000235
3555.018833	0.000235
3560.009553	0.000234
3565.016246	0.000234
3570.006711	0.000233
3575.012514	0.000233
3580.003185	0.000233
3585.010001	0.000233
3590.016697	0.000232
3595.007239	0.000232
3600.013065	0.000231
3605.003757	0.000231
3610.010451	0.000230
3615.017144	0.000230
3620.007854	0.000229
3625.014527	0.000229
3630.005178	0.000230
3635.010898	0.000228
3640.017595	0.000228
3645.008278	0.000228
3650.014975	0.000228
3655.005667	0.000227
3660.012358	0.000227
3665.018036	0.000226
3670.008656	0.000226
3675.015431	0.000226
3680.005999	0.000225
3685.012813	0.000224
3690.019490	0.000223
3695.009193	0.000224
3700.015851	0.000224
3705.006454	0.000223
3710.013132	0.000223
3715.003958	0.000222
3720.010656	0.000223
3725.016263	0.000222
3730.006884	0.000221
3735.013721	0.000222
3740.004405	0.000221
3745.011096	0.000221
3750.017764	0.000220
3755.008369	0.000223
3760.014113	0.000220
3765.004862	0.000218
3770.011560	0.000219
3775.018235	0.000219
3780.008940	0.000218
3785.015632	0.000218
3790.006322	0.000218
3795.013011	0.000217
3800.018687	0.000218
3805.009389	0.000216
3810.016084	0.000216
3815.006775	0.000216
3820.013470	0.000215
3825.004066	0.000215
3830.009813	0.000214
3835.016534	0.000215
3840.007229	0.000214
3845.013920	0.000213
3850.004604	0.000213
3855.011300	0.000212
3860.017999	0.000213
3865.007682	0.000213
3870.014304	0.000212
3875.005075	0.000212
3880.011753	0.000211
3885.018430	0.000211
3895.015830	0.000211
3900.006511	0.000210
3905.012128	0.000210
3910.018881	0.000210
3915.009590	0.000209
3920.016289	0.000209
3925.006860	0.000209
3930.013510	0.000208
3935.003353	0.000207
3940.010039	0.000207
3945.016739	0.000207
3950.007435	0.000207
3955.014124	0.000207
3960.004801	0.000207
3965.011503	0.000206
3970.017148	0.000205
3975.007726	0.000205
3980.014574	0.000205
3985.005264	0.000204
3990.011967	0.000205
3995.018632	0.000204
4000.009219	0.000203
4005.015900	0.000203
4010.005712	0.000203
4015.012400	0.000203
4020.019051	0.000202
4025.009783	0.000202
4030.016476	0.000201
4035.007176	0.000201
4040.013854	0.000201
4045.004433	0.000201
4050.010243	0.000200
4055.016941	0.000200
4060.007517	0.000201
4065.014312	0.000200
4070.005001	0.000199
4075.010663	0.000199
4080.017357	0.000199
4085.008083	0.000199
4090.014657	0.000198
4095.005373	0.000198
4100.012151	0.000197
4105.017789	0.000197
4110.008532	0.000197
4115.015225	0.000197
4120.005818	0.000197
4125.012484	0.000196
4130.019158	0.000196
4135.010035	0.000195
4140.015578	0.000195
4145.006369	0.000195
4150.013062	0.000195
4155.003746	0.000195
4160.010441	0.000194
4165.016989	0.000194
4170.007828	0.000194
4175.014424	0.000194
4180.005220	0.000193
4185.010787	0.000193
4190.017527	0.000193
4195.008277	0.000192
4200.014826	0.000192
4205.005659	0.000191
4210.012267	0.000191
4215.018991	0.000191
4220.009739	0.000191
4225.015320	0.000190
4230.006116	0.000190
4235.012700	0.000190
4240.019464	0.000190
4245.010110	0.000189
4250.016847	0.000189
4255.007572	0.000190
4260.013219	0.000189
4265.003945	0.000191
4270.010442	0.000188
4275.026044	0.000187
4280.009045	0.000188
4285.014629	0.000187
4290.004239	0.000187
4295.010979	0.000187
4300.017687	0.000186
4305.008334	0.000187
4310.015129	0.000186
4315.005753	0.000186
4320.011433	0.000185
4325.018229	0.000186
4330.008800	0.000185
4335.015607	0.000185
4340.006112	0.000184
4345.012910	0.000184
4350.019692	0.000183
4355.009370	0.000183
4360.015985	0.000183
4365.006660	0.000183
4370.013468	0.000183
4375.003905	0.000183
4380.010723	0.000182
4385.017538	0.000181
4390.007152	0.000182
4395.013926	0.000182
4400.004447	0.000181
4405.011213	0.000181
4410.018003	0.000181
4415.007606	0.000180
4420.014381	0.000180
4425.004967	0.000180
4430.011738	0.000180
4435.018424	0.000179
4440.009140	0.000179
4445.015831	0.000179
4450.005406	0.000178
4455.012207	0.000179
4460.018884	0.000179
4465.009462	0.000179
4470.016251	0.000177
4475.006969	0.000178
4480.012660	0.000177
4485.003210	0.000177
4490.009929	0.000176
4495.016707	0.000177
4500.007429	0.000176
4505.014099	0.000176
4510.003674	0.000176
4515.010219	0.000176
4520.017181	0.000176
4525.007840	0.000176
4530.014578	0.000175
4535.005249	0.000175
4540.011835	0.000175
4545.018546	0.000175
4550.008329	0.000174
4555.015031	0.000173
4560.005695	0.000173
4565.012417	0.000174
4570.019055	0.000174
4575.009581	0.000173
4580.016401	0.000172
4585.007083	0.000172
4590.012763	0.000172
4595.003551	0.000173
4600.010237	0.000172
4605.016942	0.000172
4610.007627	0.000171
4615.013316	0.000171
4620.003982	0.000173
4625.010596	0.000171
4630.017391	0.000171
4635.008022	0.000170
4640.014711	0.000170
4645.004463	0.000170
4650.011033	0.000169
4655.017805	0.000169
4660.008532	0.000169
4665.015234	0.000169
4670.005918	0.000169
4675.012585	0.000169
4680.018277	0.000168
4685.008992	0.000168
4690.015681	0.000167
4695.006267	0.000168
4700.013090	0.000167
4705.003728	0.000166
4710.009455	0.000168
4715.016100	0.000167
4720.006828	0.000167
4725.013573	0.000166
4730.004087	0.000167
4735.010902	0.000166
4740.016588	0.000166
4745.007226	0.000166
4750.013987	0.000165
4755.004547	0.000165
4760.011358	0.000165
4765.016980	0.000164
4770.007737	0.000164
4775.014431	0.000164
4780.005123	0.000164
4785.011810	0.000164
4790.018442	0.000164
4795.008192	0.000163
4800.014789	0.000163
4805.005480	0.000163
4810.012270	0.000163
4815.018942	0.000162
4820.009650	0.000162
4825.016299	0.000162
4830.007031	0.000162
4835.013686	0.000162
4840.003256	0.000161
4845.009977	0.000161
4850.016753	0.000161
4855.007481	0.000161
4860.014130	0.000161
4865.004750	0.000161
4870.010488	0.000160
4875.017202	0.000161
4880.007939	0.000160
4885.014595	0.000160
4890.005316	0.000160
4895.011973	0.000159
4900.018687	0.000159
4905.009348	0.000159
4910.015084	0.000159
4915.005770	0.000159
4920.012473	0.000158
4925.019147	0.000158
4930.009811	0.000158
4935.016544	0.000158
4940.006158	0.000158
4945.012802	0.000157
4950.003493	0.000158
4955.010280	0.000157
4960.017003	0.000156
4965.007647	0.000158
4970.014373	0.000157
4975.004002	0.000156
4980.010744	0.000156
4985.017454	0.000156
4990.008028	0.000156
4995.014834	0.000155
5000.004523	0.000155
5005.011100	0.000156
5010.017904	0.000155
5015.008457	0.000155
5025.005975	0.000154
5030.012673	0.000154
5035.018348	0.000154
5040.008942	0.000154
5045.015747	0.000153
5050.006427	0.000154
5055.013124	0.000153
5060.003806	0.000153
5065.010511	0.000152
5070.016209	0.000153
5075.006892	0.000152
5080.013581	0.000153
5085.004268	0.000152
5090.010960	0.000152
5095.017660	0.000152
5100.008338	0.000152
5105.014031	0.000152
5110.004726	0.000151
5115.011410	0.000151
5120.018112	0.000151
5125.008801	0.000151
5130.014482	0.000151
5135.005186	0.000150
5140.011870	0.000151
5145.018457	0.000149
5150.009249	0.000150
5155.015941	0.000149
5160.006607	0.000149
5165.012231	0.000150
5170.018959	0.000149
5175.009708	0.000149
5180.016400	0.000150
5185.007119	0.000148
5190.013595	0.000148
5195.004345	0.000148
5200.009982	0.000148
5205.016812	0.000148
5210.007445	0.000148
5215.014133	0.000148
5220.004916	0.000148
5225.011615	0.000148
5230.018300	0.000146
5235.007910	0.000146
5240.014689	0.000147
5245.005295	0.000146
5250.012035	0.000146
5255.018741	0.000147
5260.009451	0.000145
5265.016045	0.000146
5270.006829	0.000146
5275.012480	0.000146
5280.003210	0.000145
5285.009897	0.000146
5290.016603	0.000145
5295.007286	0.000145
5300.013977	0.000145
5305.004655	0.000145
5310.010297	0.000144
5315.017025	0.000144
5320.007737	0.000144
5325.014176	0.000144
5330.004992	0.000144
5335.011759	0.000143
5340.018390	0.000143
5345.008192	0.000143
5350.014880	0.000143
5355.005453	0.000144
5360.012266	0.000142
5365.018886	0.000143
5370.009639	0.000143
5375.015342	0.000142
5380.005913	0.000142
5385.012707	0.000142
5390.019387	0.000142
5395.009921	0.000142
5400.015915	0.000141
5405.006476	0.000142
5410.013033	0.000142
5415.003573	0.000142
5420.010494	0.000141
5425.017243	0.000141
5430.006890	0.000141
5435.013617	0.000140
5440.004302	0.000140
5445.010988	0.000140
5450.017696	0.000140
5455.008256	0.000140
5460.015069	0.000139
5465.004700	0.000139
5470.011443	0.000140
5475.018113	0.000139
5480.008822	0.000138
5485.015444	0.000138
5490.006219	0.000139
5495.011895	0.000139
5500.018576	0.000139
5505.009290	0.000138
5510.015982	0.000138
5515.006661	0.000138
5520.013230	0.000138
5525.004039	0.000138
5530.009744	0.000137
5535.016423	0.000137
5540.007118	0.000137
5545.013724	0.000137
5550.004377	0.000136
5555.011185	0.000137
5560.017873	0.000137
5565.008502	0.000137
5570.014269	0.000137
5575.004827	0.000136
5580.011638	0.000136
5585.018221	0.000136
5590.009002	0.000136
5595.015707	0.000135
5600.006407	0.000136
5605.012092	0.000135
5610.018761	0.000135
5615.009476	0.000135
5620.016134	0.000134
5625.006856	0.000135
5630.013546	0.000135
5635.004119	0.000135
5640.009922	0.000134
5645.016618	0.000134
5650.007311	0.000134
5655.013710	0.000133
5660.004585	0.000134
5665.011378	0.000133
5670.017073	0.000134
5675.007590	0.000133
5680.014444	0.000133
5685.004930	0.000133
5690.011777	0.000133
5695.018452	0.000133
5700.009208	0.000132
5705.014876	0.000132
5710.005419	0.000132
5715.012286	0.000132
5720.018962	0.000132
5725.009672	0.000132
5730.015240	0.000131
5735.006047	0.000132
5740.012738	0.000131
5745.003420	0.000132
5750.010119	0.000130
5755.016810	0.000130
5760.006495	0.000131
5765.013188	0.000130
5770.003755	0.000131
5775.010536	0.000131
5780.017033	0.000130
5785.007675	0.000130
5790.014643	0.000130
5795.005328	0.000130
5800.012024	0.000129
5805.017616	0.000129
5810.008415	0.000129
5815.015097	0.000129
5820.005800	0.000129
5825.012472	0.000129
5830.018148	0.000129
5835.008817	0.000128
5840.015592	0.000128
5845.006237	0.000128
5850.012931	0.000129
5855.019507	0.000128
5860.010317	0.000129
5865.015913	0.000128
5870.006686	0.000128
5875.013380	0.000128
5880.004074	0.000128
5885.010772	0.000128
5890.017383	0.000127
5895.008142	0.000127
5900.013838	0.000127
5905.004402	0.000127
5910.011215	0.000126
5915.017905	0.000126
5920.008593	0.000127
5925.015074	0.000126
5930.005982	0.000126
5935.011580	0.000126
5940.018345	0.000126
5945.009009	0.000125
5950.015744	0.000126
5955.006410	0.000125
5960.012133	0.000126
5965.018795	0.000126
5970.009512	0.000125
5975.016209	0.000125
5980.006884	0.000124
5985.013580	0.000125
5990.003143	0.000125
5995.009955	0.000124
6000.016648	0.000124
6005.007348	0.000124
6010.014008	0.000124
6015.004602	0.000124
6020.011290	0.000124
6025.017103	0.000123
6030.007584	0.000124
6035.014440	0.000123
6040.005168	0.000123
6045.011875	0.000123
6050.018477	0.000123
6055.009250	0.000123
6060.015948	0.000123
6065.005637	0.000123
6070.012324	0.000123
6075.002725	0.000122
6080.009698	0.000122
6085.016250	0.000122
6090.007081	0.000122
6095.013780	0.000122
6100.004257	0.000122
6105.011155	0.000122
6110.016844	0.000122
6115.007532	0.000122
6120.014254	0.000122
6125.004919	0.000121
6130.011624	0.000121
6135.018311	0.000121
6140.008988	0.000121
6145.014679	0.000120
6150.005227	0.000121
6155.011883	0.000120
6160.018651	0.000120
6165.009440	0.000120
6170.015130	0.000120
6175.005708	0.000120
6180.012401	0.000120
6185.019191	0.000120
6190.009887	0.000120
6195.016504	0.000119
6200.007269	0.000119
6205.013968	0.000120
6210.003458	0.000119
6215.010347	0.000119
6220.017048	0.000118
6225.007728	0.000119
6230.014338	0.000119
6235.004995	0.000118
6240.011781	0.000118
6245.017492	0.000118
6250.008178	0.000118
6255.014706	0.000118
6260.005439	0.000117
6265.012183	0.000118
6270.018925	0.000118
6275.009637	0.000118
